Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
163.073,561,163,79187864,base_link,-0.0002091227087738701,0.0010722273384419258,-0.02046703275117534,-0.9997899315189116,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0014561665011569858,0.00019841582980006657,-0.02263844944536686,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
163.323,562,163,329205707,base_link,-0.00044932417613420024,0.0008990539485268286,-0.01811632158669052,-0.9998353808012348,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.001615057117305696,0.0023114122450351693,-0.01787581481039524,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
163.573,563,163,579230076,base_link,-0.000659477161503636,0.000765963360142879,-0.015758632706317832,-0.9998753141693377,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0018529704539105296,0.0011985298478975866,-0.02090439572930336,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
163.823,564,163,829246229,base_link,-0.0007070472814855456,0.0007769518265154408,-0.013543054527601461,-0.9999077367957824,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0009811449563130736,-0.003754899604246023,-0.02062937803566456,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
164.073,565,164,79274444,base_link,-0.0008013271789635137,0.0007982820726313896,-0.011609128938194324,-0.9999319720589903,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0013705517631024122,-0.00022375094704330163,-0.015876781195402145,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.1997672850325534e-15,9.79684335,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
164.323,566,164,329290412,base_link,-0.0010721882447580248,0.0007896436332314497,-0.009885077125832364,-0.9999502548254673,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0002459698589518666,0.0034196658525615913,-0.01523777935653925,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
164.573,567,164,579314228,base_link,-0.0011525358477540637,0.0005642810304152132,-0.008132461575451722,-0.9999661075840331,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.00033617729786783457,0.0018617246532812697,-0.015007259324193,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.1997672850325534e-15,9.79684335,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
164.825,568,164,830330017,base_link,-0.0011938936948374197,0.0005659994644494426,-0.0064838071178766055,-0.9999781070142035,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0015503299655392766,-0.0020234012044966234,-0.012148819863796234,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
165.075,569,165,80355071,base_link,-0.0011823030047233166,0.00047957893885816643,-0.004958679328886717,-0.9999868917455665,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0026402371004223824,-0.00040252739563584496,-0.013816777616739273,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
165.325,570,165,330370689,base_link,-0.0012234289795014276,0.00028802045546988354,-0.003575352110306851,-0.9999928185357316,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-0.0021059641148895025,0.0030037239193916308,-0.009370739571750164,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
