Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity.x,angular_velocity.y,angular_velocity.z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
119.831,389,119,831000000,base_link,0.000159670355353257,-0.0009387800607616015,-0.6643358351926403,-0.7474336032560164,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.779733717441559e-05,-9.7262440249324e-05,-0.001250823843292892,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.08853815,1.230992459617985e-15,10.05181625,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
120.091,390,120,91000000,base_link,0.00024243487497278544,-0.000992506678632752,-0.6644319421149247,-0.747348078510418,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000250775832682848,-5.794421304017314e-05,-0.0007446971721947193,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.0198916,1.1781498564734082e-15,9.62032365,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
120.331,391,120,331000000,base_link,0.0003026489119836205,-0.0010117440896335685,-0.6645098449785136,-0.7472787637181756,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0003916968125849962,-0.00045028410386294143,-0.0012161446502432227,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.9610517000000001,1.173345983460265e-15,9.58109705,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
120.591,392,120,591000000,base_link,0.00036344890629391583,-0.001018700648436073,-0.6645584130332757,-0.7472355357051585,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00024965929333120584,-8.927192538976957e-06,-0.0023583173751831055,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,1.0787315,1.2177818088318409e-15,9.9439431,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
120.831,393,120,831000000,base_link,0.000401389933156618,-0.0010024892097977678,-0.6646488013210232,-0.7471551410544083,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.27225560694933e-05,-0.00012195936869829907,-0.0010978742502629757,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,-0.009806649999998803,9.7674234,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
121.091,394,121,91000000,base_link,0.00037464951137730287,-0.0009399681773555664,-0.6647065648798876,-0.747103847335261,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0002555229002609849,2.1196436136960905e-05,-0.0006478434079326689,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.24516625,1.1156995073025444e-15,9.11037785,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
121.331,395,121,331000000,base_link,0.00026651375416461115,-0.000816546298498617,-0.6646376495173191,-0.7471653478759936,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00043600017670542,-0.0003589330008253458,-0.002324323868378997,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.26477955,1.1817527612332657e-15,9.6497436,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
121.591,396,121,591000000,base_link,9.436343105382494e-05,-0.0006074454815539128,-0.6645630936328165,-0.7472319028833754,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0003051171079277992,-0.00048010854516178413,-0.003694542683660984,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.28439285000000003,-0.06864654999999872,10.46369555,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
121.831,397,121,831000000,base_link,-7.836614835507027e-05,-0.00040634363171046793,-0.6645305149823123,-0.7472610142386278,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0003215752076357603,-0.0003365739248692991,-0.0011618173448368907,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.1372931,1.1961643802726959e-15,9.7674234,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
122.092,398,122,92000000,base_link,-0.00028344116430530786,-0.00016221486962529345,-0.6643139649301995,-0.7474535767164137,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00024301244411617517,-0.0008024813141673807,-0.0023090424947440624,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.18632635,1.2009682532858392e-15,9.80665,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
122.332,399,122,332000000,base_link,-0.0004406743530541284,5.646529458197906e-06,-0.6640990667386255,-0.7476444578348173,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00027555227279663086,0.0004715004470199341,-0.004359118174761534,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0980665,0.009806650000001185,9.67916355,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
122.592,400,122,592000000,base_link,-0.00063810804814083,0.0002468797873844871,-0.6639858258427693,-0.7477448461530075,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.770823918282986e-06,-0.00033026793971657775,-0.001885877107270062,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.18632635,-0.029419949999998803,9.7674234,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
122.832,401,122,832000000,base_link,-0.0008148968582866872,0.0004481063265205866,-0.6637773866913579,-0.7479296197243573,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00024326599668711424,-5.0021568313241276e-05,-0.0022221836261451244,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.0588399,1.1997672850325534e-15,9.79684335,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
123.092,402,123,92000000,base_link,-0.000991028909676754,0.0006093311239001521,-0.663498947152922,-0.7481763119106658,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.00026883650571107864,-0.0003252576570957904,-0.003979411907494068,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,-0.02941995,1.1373169358616896e-15,9.28689755,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
123.332,403,123,332000000,base_link,-0.001105967209927466,0.0007089631327874632,-0.6632927775951909,-0.7483588480120106,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.000353927374817431,-0.0005938295507803563,-0.0029765020590275526,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.0,0.0,0.0,1.2184696791468346e-07,0.00980665,-0.0098066499999988,9.79684335,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08,0.0,0.0,0.0,8.999999999999999e-08
